time;ax;ay;az;aT
13,2410;0,0630;-0,1058;-0,0613;0,138
13,4280;-0,1925;-0,0354;-0,0511;0,202
13,6060;0,0784;-0,0249;-0,0447;0,094
13,8070;-0,0768;-0,0780;0,0137;0,110
13,9890;-0,1181;-0,0900;0,0929;0,175
14,1710;0,0350;-0,0017;-0,1652;0,169
14,3520;0,1373;0,2703;-0,1438;0,336
14,7170;-0,0932;-0,0108;0,1964;0,218
14,8990;0,0258;-0,0198;-0,2944;0,296
15,0810;-0,0806;0,1212;-0,0027;0,146
15,2630;-0,0518;-0,0439;0,0097;0,069
15,4510;0,2001;0,0532;-0,0501;0,213
15,6270;-0,2811;-0,2849;0,0398;0,402
15,8090;-0,2877;0,3626;-0,5639;0,730
15,9910;0,4739;0,4894;-0,1348;0,694
16,1720;-0,0593;-1,0284;-2,4429;2,651
16,5370;-0,5265;-3,8205;2,3483;4,515
16,7190;-1,1147;8,2485;17,2762;19,177
16,9010;-0,8289;3,1947;10,4225;10,933
17,0830;1,8844;4,2817;10,5539;11,544
17,2650;7,5904;5,9090;-4,9610;10,823
17,4550;6,8886;4,3619;4,6311;9,377
17,6290;3,0114;-0,7973;8,8105;9,345
17,8110;-0,1677;-4,6738;7,8361;9,126
17,9930;3,3224;5,0608;3,2034;6,849
18,3590;0,8215;1,5478;-1,0940;2,066
18,5390;0,0690;0,7298;1,0649;1,293
18,7210;0,4649;0,3396;0,4350;0,722
18,9040;0,3935;0,3196;0,4145;0,655
19,0850;0,5663;0,1941;-0,6802;0,906
19,2670;0,4706;0,2382;-0,4969;0,725
19,4490;0,5740;0,2935;-0,6975;0,950
19,6310;-0,0187;0,3984;-0,5675;0,694
19,8130;0,8800;0,0092;-0,5339;1,029
20,1800;1,2083;1,2464;-1,2572;2,143
20,3590;0,5701;0,5223;0,0875;0,778
20,5420;0,6448;0,4108;-0,4906;0,908
20,7230;1,2342;0,7181;-0,4223;1,489
20,9050;-0,5446;-0,8865;-0,8041;1,315
21,0870;0,3337;1,1419;0,0430;1,190
21,2700;-0,4357;-1,2381;0,0730;1,315
21,4510;0,7063;0,9062;-0,6677;1,329
21,6330;-0,2907;0,1779;-0,2553;0,426
21,9980;0,0635;-0,1045;-0,7393;0,749
22,1840;0,3007;0,7111;-0,6465;1,007
22,3610;-0,0018;-0,0122;-0,3570;0,357
22,5430;0,8140;-0,4558;-0,2744;0,972
22,7270;0,3339;0,3079;-0,0316;0,455
22,9070;0,4494;-0,1797;-0,4076;0,633
23,0890;0,2124;0,0357;-0,2828;0,356
23,2710;0,4398;0,6056;-0,1047;0,756
23,4530;-0,1771;-0,2982;-0,4102;0,537
23,8180;-0,0492;-0,2988;-0,1848;0,355
23,9990;0,6255;0,6301;-0,2408;0,920
24,1900;0,9143;1,0002;-0,0304;1,355
24,3630;0,8272;0,5701;-0,0849;1,008
24,5450;-0,0837;-0,7853;0,0712;0,793
24,7280;-0,3505;0,4545;0,0428;0,576
24,9090;1,7590;-0,3141;-1,4925;2,328
25,0910;1,6216;-0,2082;-0,3885;1,680
25,3130;3,7227;0,0705;-2,2995;4,376
25,4960;1,6088;1,0605;-2,5767;3,217
25,6880;-0,2377;-0,1915;-1,2367;1,274
25,8800;-0,2936;0,3008;-0,7620;0,870
26,0720;-0,2286;0,1649;-1,5911;1,616
26,3110;-1,6916;0,3949;-2,1015;2,727
26,6280;1,2968;-0,1334;0,4539;1,380
26,7900;1,0474;0,2141;0,3648;1,130
26,9520;1,4022;-0,0007;0,3893;1,455
27,1140;0,4518;-0,5324;0,0353;0,699
27,3960;0,8441;0,0136;0,2385;0,877
27,5890;0,7025;0,1706;0,3888;0,821
