time;ax;ay;az;aT
10,2000;-0,4472;0,0547;0,5438;0,706
10,3820;-0,5387;-0,2309;0,1406;0,603
10,7460;0,1310;0,0140;-0,3886;0,410
10,9280;0,0227;0,2993;0,1795;0,350
11,1090;0,0127;-0,1372;-0,3908;0,414
11,2920;-0,0121;0,0015;0,3287;0,329
11,4740;-0,0656;-0,0493;0,0846;0,118
11,6560;-0,2562;-0,3807;0,0940;0,468
11,8370;0,1562;-0,0641;-0,2157;0,274
12,0240;0,0814;-0,0462;-0,0729;0,119
12,2010;0,0083;0,0279;-0,0571;0,064
12,5650;0,0270;0,0283;-0,0093;0,040
12,7470;-0,0116;0,0069;-0,0146;0,020
12,9310;-0,0133;-0,0034;0,0077;0,016
13,1120;-0,0184;0,0320;0,0019;0,037
13,2970;0,0382;-0,0323;-0,0418;0,065
13,4750;0,0265;-0,0066;-0,0283;0,039
13,6570;-0,0317;0,0062;-0,0269;0,042
13,8390;-0,0058;0,1068;0,0044;0,107
14,0300;-0,1795;0,7886;-0,2102;0,836
14,3850;-0,0697;-2,0157;-2,9447;3,569
14,5670;-0,1365;-2,6296;1,4970;3,029
14,7490;-0,0396;4,0947;13,8602;14,452
14,9310;-1,1685;2,2876;16,8686;17,063
15,1130;-0,0420;3,3378;-11,5275;12,001
15,2960;5,6273;5,8090;-6,4854;10,367
15,4780;8,4623;2,6819;0,7374;8,908
15,6600;7,9826;-2,7444;2,9056;8,927
15,8420;5,9125;-6,4864;0,2509;8,780
16,2050;-6,6677;9,6983;11,4138;16,395
16,3890;-2,1592;6,0485;4,1070;7,623
16,5690;1,7002;0,3279;1,0269;2,013
16,7540;2,0560;-1,6733;-1,3155;2,959
16,9340;1,9361;-1,1634;-0,0883;2,261
17,1160;1,4866;-1,1176;-0,3759;1,897
17,2980;0,7996;1,1318;0,2985;1,418
17,4800;0,6178;0,4862;-0,0650;0,789
17,6610;0,7990;0,6796;0,0233;1,049
18,0260;0,7587;0,6015;0,0386;0,969
18,2080;1,4375;-1,3288;0,2417;1,972
18,3900;0,3999;0,3242;0,9047;1,041
18,5720;0,5648;0,5314;0,4311;0,887
18,7610;-0,1414;0,0488;0,0035;0,150
18,9370;-0,4371;2,7014;0,2251;2,746
19,1180;1,9534;-0,5170;0,5650;2,098
19,3000;0,4552;0,2716;0,5360;0,754
19,4830;1,9337;0,2100;0,5659;2,026
19,8460;0,5128;0,6736;-0,2962;0,897
20,0280;-0,8599;-0,8644;0,8698;1,498
20,2100;0,3339;0,0698;0,5666;0,661
20,3920;0,2944;0,1228;0,6487;0,723
20,5800;0,3305;0,0580;-0,1827;0,382
20,7570;0,7735;-1,5924;0,0911;1,773
20,9380;0,6149;-0,1197;0,9565;1,143
21,1200;-1,8588;0,6146;0,0992;1,960
21,3010;0,5415;-0,9642;0,3585;1,162
21,6660;0,4090;-0,3232;0,4680;0,701
21,8480;-0,1648;0,8915;0,3810;0,983
22,0300;1,1502;-0,4323;0,1494;1,238
22,2120;0,0589;0,4201;0,2397;0,487
22,3930;-0,0842;0,0757;0,0721;0,134
22,5760;-0,0644;-0,4202;0,0468;0,428
22,7970;0,0542;0,1938;0,1812;0,271
22,9870;0,3414;-0,2337;0,4053;0,579
23,1420;-0,6709;0,0311;-0,1693;0,693
23,3650;0,7483;-0,0745;0,6999;1,027
23,5570;1,0691;0,3324;0,4008;1,189
23,7490;0,7571;-0,0758;0,3010;0,818
23,9410;-0,3721;-0,8512;-0,5230;1,066
24,2750;0,2204;-0,1621;0,3414;0,437
24,4370;0,2062;-0,0690;0,3311;0,396
