time;ax;ay;az;aT
9,8540;-0,0789;-0,4739;-0,2377;0,536
10,0360;0,7470;0,0808;-0,5171;0,912
10,2170;0,7491;-0,2974;-0,1822;0,826
10,4030;0,1975;-0,0074;-0,4224;0,466
10,5820;-1,3230;0,3944;0,6042;1,507
10,7640;0,4113;0,7666;-0,0698;0,873
11,1270;0,6613;0,4128;0,7601;1,089
11,3100;0,1396;0,6661;-0,1731;0,702
11,4920;0,1311;0,8665;-0,1701;0,893
11,6740;0,5653;0,5370;-1,1203;1,365
11,8570;-0,4809;0,3160;-0,0679;0,579
12,0370;-0,1801;-0,0223;0,6245;0,650
12,2250;-1,3036;-0,9652;0,8750;1,843
12,4020;-0,1870;-0,3330;-0,6800;0,780
12,5840;0,9328;-1,1126;0,2011;1,466
12,9480;-0,4623;0,3073;0,0916;0,563
13,1300;-0,3109;-0,0434;0,1154;0,334
13,3120;-0,5783;-0,1010;0,1597;0,608
13,4940;0,6114;-0,3818;-0,4582;0,854
13,6760;0,0453;0,5791;-0,2483;0,632
13,8580;-0,1076;0,3249;0,1466;0,372
14,0420;0,4120;-0,5722;0,1362;0,718
14,2300;0,9961;-0,3005;-0,4467;1,132
14,4050;-0,0430;0,2195;0,2015;0,301
14,7680;-0,4466;-0,2369;-0,2486;0,563
14,9500;-0,1035;0,3229;0,7088;0,786
15,1320;-0,0770;-0,8157;0,6675;1,057
15,3140;0,2998;-0,4264;-0,3016;0,602
15,4960;-0,0030;1,1165;-0,3538;1,171
15,6780;-0,2708;-0,2370;0,1236;0,380
15,8600;-0,3048;0,6091;-1,1170;1,308
16,0420;0,9620;-1,4457;-3,5396;3,943
16,2240;0,1091;-1,3571;-1,7082;2,184
16,5880;-1,0097;6,8257;17,4997;18,811
16,7700;-1,7624;1,4249;6,6252;7,002
16,9550;1,1388;3,7952;7,5637;8,539
17,1340;5,9455;6,6544;0,0629;8,924
17,3170;2,1598;2,0518;8,7039;9,200
17,4980;-3,0036;-4,7716;7,7452;9,580
17,6800;-3,5199;-8,2031;1,6719;9,082
17,8620;-9,0349;2,4024;3,5746;10,009
18,0450;2,0690;13,1384;0,1438;13,301
18,4080;-1,7328;0,0914;0,0421;1,736
18,5900;-0,9465;-0,3125;0,4461;1,092
18,7720;-0,1053;0,1098;-1,1084;1,119
18,9590;-0,2839;1,9578;-2,9262;3,532
19,1360;-2,2914;1,0079;0,7601;2,616
19,3190;-0,3818;1,0474;0,5688;1,252
19,5000;-0,3052;-0,2941;0,6853;0,806
19,6840;-0,2492;-0,6760;0,8947;1,149
19,8640;-0,0976;-0,2019;1,3363;1,355
20,2280;-1,8273;-0,7097;-0,8384;2,132
20,4100;-0,8524;-1,0668;0,0454;1,366
20,5920;-0,5740;-1,3237;0,0744;1,445
20,7740;-0,2176;-1,0273;0,7556;1,294
20,9640;-0,4386;-0,9614;0,7196;1,278
21,1380;-0,0418;-0,6285;0,6832;0,929
21,3200;-0,8107;-0,2449;0,4143;0,943
21,5020;0,1731;-1,2390;0,4025;1,314
21,6840;-0,1359;-0,7560;0,5766;0,960
22,0480;-0,1816;-0,6841;0,4738;0,852
22,2300;-0,1395;-0,6499;0,4052;0,778
22,4140;-0,1059;-0,6172;0,3860;0,736
22,5940;-0,1746;-0,2555;0,7321;0,795
22,7850;0,0055;-0,2620;0,1607;0,307
22,9580;-0,1480;-0,3085;-0,0238;0,343
23,1400;-0,1539;-0,4168;0,2468;0,508
23,3230;-0,3949;-0,6537;0,0536;0,766
23,5040;-0,3984;-0,1433;0,3379;0,542
23,8690;0,1430;-0,6438;0,1234;0,671
24,0490;0,0094;-0,4837;0,0069;0,484
24,2320;0,0047;-0,5468;-0,0093;0,547
24,4170;0,0785;-0,6864;0,2533;0,736
24,5960;0,1241;-0,4368;0,2363;0,512
24,7790;0,0472;-0,4210;0,0028;0,424
24,9600;0,0142;-0,3838;0,2651;0,467
25,1420;0,3844;-0,7011;0,1531;0,814
25,3250;0,1602;-0,4134;0,0886;0,452
25,6930;-0,2049;-0,2089;0,1093;0,312
25,8700;-0,4665;0,0231;0,0882;0,475
26,0520;-0,3435;-0,0883;0,0935;0,367
26,2350;-0,0070;-0,2257;-0,0246;0,227
26,4180;0,0285;-0,7227;0,5266;0,895
26,5980;0,3298;-1,1546;0,2159;1,220
26,7800;-0,1438;0,6663;0,2804;0,737
26,9620;-0,1632;-0,1073;-0,0712;0,208
27,1450;-0,0948;-0,3833;0,1893;0,438
27,5080;0,2075;-0,3192;0,4968;0,626
27,7000;-0,1232;-0,3153;-0,0948;0,351
27,8730;-0,1657;0,3436;-0,0826;0,390
28,0540;-0,5194;0,1009;-0,2390;0,581
28,1470;-0,0240;-0,2786;0,1479;0,316
28,5000;0,0450;-0,1608;-0,0565;0,176
28,6610;-0,0953;-0,2186;0,1821;0,300
28,8230;-0,2504;-0,0134;-0,0822;0,264
28,9850;-0,8274;-0,1748;-0,1102;0,853
29,2670;0,5033;-0,1943;0,2720;0,604
29,4600;0,3566;0,0298;0,1451;0,386
29,6320;-0,3595;0,2258;-0,3228;0,533
29,7940;-0,9058;-0,2128;-0,3720;1,002
30,0190;0,0669;0,3603;0,3101;0,480
30,2080;0,0824;-0,5402;-0,0383;0,548
30,4010;-0,0776;0,0291;-0,0139;0,084
30,5930;-0,2006;-1,4461;0,0524;1,461
30,9260;-0,5261;0,9736;-0,1924;1,123
31,0880;-0,0944;0,1986;1,0863;1,108
31,2500;0,6287;-0,1438;0,0582;0,648
31,4120;0,6074;-0,6508;0,0866;0,894
31,7250;-0,2936;0,2768;-0,0601;0,408
31,8970;0,0048;0,1454;-0,1452;0,206
32,0590;-0,0899;0,1921;0,0798;0,227
32,2250;-0,0281;0,0853;0,0838;0,123
