time;ax;ay;az;aT
0,1860;-0,0387;-0,0539;-0,0321;0,074
0,4030;-0,1848;0,1827;-0,2790;0,381
0,5890;0,0490;0,2068;0,0986;0,234
0,7920;1,2071;-0,1614;0,1098;1,223
0,9920;-0,0473;-0,8890;0,7166;1,143
1,1930;0,4206;-0,7136;-0,4979;0,966
1,3940;0,6318;-1,9450;0,1056;2,048
1,5980;0,7311;0,4702;-0,5437;1,025
1,7980;0,3876;0,7700;0,7610;1,150
2,0080;0,4189;-1,0625;-0,5622;1,273
2,2050;0,6943;0,4714;-0,5446;1,000
2,4070;0,3311;0,0560;0,2911;0,444
2,6090;0,3079;-1,0231;1,7890;2,084
2,8090;-0,4646;-0,8423;-1,3428;1,652
3,0130;-0,9681;1,7232;-0,1219;1,980
3,2100;-1,4082;-0,0842;1,0146;1,738
3,4090;0,1902;-0,4324;-0,7104;0,853
3,6110;1,0812;0,9997;-0,7521;1,653
3,8130;0,9541;0,1281;1,6736;1,931
4,0130;-0,4225;-0,9674;-0,7536;1,297
4,2150;-0,8154;0,9281;-0,5465;1,351
4,4160;-1,7441;-0,7305;1,0747;2,175
4,6170;0,8107;-0,1198;-1,3413;1,572
4,8190;1,5726;-0,2934;0,2942;1,627
5,0200;-0,0012;-1,0670;0,2090;1,087
5,2310;0,7679;-0,1479;-1,0148;1,281
5,4320;-0,4842;0,7295;1,2446;1,522
5,6240;-0,4598;-1,4173;0,6156;1,612
5,8250;-0,1579;0,2602;-1,3773;1,411
6,0280;-0,1396;0,3172;1,1886;1,238
6,2280;0,6951;-1,2299;0,4145;1,472
6,4300;-0,1085;0,2000;-1,2122;1,233
6,6310;-0,6929;0,7025;1,5518;1,839
6,8340;-1,0859;-1,2396;0,0421;1,649
7,0340;0,4258;-0,0551;-1,4643;1,526
7,2360;0,4514;-0,1281;1,8447;1,903
7,4370;0,8023;-0,5145;-0,3378;1,011
7,6380;0,5096;-0,2627;-1,0100;1,161
7,8400;-0,3604;-0,2657;1,6633;1,723
8,0410;-0,3675;-1,0980;-0,3182;1,201
8,2430;-0,5855;0,2694;-0,5557;0,851
8,4440;0,0300;-0,1246;1,0951;1,103
8,6450;0,1897;-0,2624;-0,1915;0,376
8,8470;-0,1035;0,5158;-0,9059;1,048
9,0480;0,1424;0,3362;1,0179;1,081
9,2500;0,1385;-1,2240;0,2341;1,254
9,4510;0,4453;-0,1992;-0,8581;0,987
9,6540;-0,2229;0,7803;0,2108;0,838
9,8540;0,2624;-0,5835;0,4282;0,770
10,0560;-0,6843;-0,1573;-0,3871;0,802
10,2570;-0,7167;0,6634;-0,5821;1,137
10,4580;-0,8392;0,5852;1,2905;1,647
10,6600;-1,0958;-0,7244;-0,3533;1,360
10,8620;-0,0190;0,0992;-0,9532;0,959
11,0620;0,0047;-0,1654;1,8492;1,857
11,2640;0,1654;-0,8982;-0,7204;1,163
11,4650;0,5801;0,2439;-1,0657;1,238
11,6670;-0,3133;-0,0418;1,8195;1,847
11,8690;-1,4196;-0,8495;-0,9811;1,923
12,0700;0,0425;0,4187;-0,6819;0,801
12,2710;-0,5192;0,3324;1,0856;1,248
12,4730;0,2962;-0,5715;-0,1783;0,668
12,6740;0,0712;-0,2352;-0,9164;0,949
12,8760;0,3229;0,4850;0,1026;0,592
13,0770;0,2237;0,0470;1,1071;1,130
13,2780;-0,1356;-0,5474;-0,6733;0,878
13,4790;0,0247;0,0571;-0,6773;0,680
13,6830;-0,3739;0,7889;0,4202;0,969
13,8830;-0,1154;-0,2128;1,2243;1,248
14,0840;0,4546;-0,8327;-0,8907;1,301
14,2850;-0,5420;0,6718;-0,2560;0,900
14,4880;0,2057;0,8627;0,3594;0,957
14,6880;-0,3519;-0,8042;0,4007;0,965
14,8890;0,6997;-0,2391;-0,3066;0,800
15,0910;0,1277;0,1232;0,2114;0,276
15,2940;0,3924;0,0377;0,6576;0,767
15,4950;0,3517;-0,5067;-0,1787;0,642
15,6950;-0,0632;0,3119;-1,0362;1,084
15,8960;-0,0539;0,1933;1,0990;1,117
16,0990;-0,3389;-0,8091;-0,3020;0,928
16,2990;-0,6899;0,0285;-0,9080;1,141
16,5010;-0,7966;0,7777;0,1481;1,123
16,7050;-0,1582;-0,2330;0,4026;0,491
16,9050;0,3032;-0,2084;-0,1674;0,404
17,1060;-0,2088;0,5657;-0,8474;1,040
17,3070;0,4693;0,9535;0,2362;1,089
17,5080;-0,1964;-0,1412;1,2777;1,300
17,7090;0,0727;-0,3504;-0,3016;0,468
17,9100;-0,1115;0,7526;-0,2768;0,810
18,1120;-0,5978;1,1129;0,3186;1,303
18,3150;-0,2199;-0,7797;0,2351;0,844
18,5150;-0,2611;-0,2640;-0,4586;0,590
18,7160;-0,4440;0,6853;-0,6965;1,073
18,9190;-0,0687;0,9371;0,8637;1,276
19,1190;-0,1219;-0,6261;0,0952;0,645
19,3210;-0,0614;-0,9746;0,3232;1,029
19,5310;0,5680;0,1368;-0,1156;0,596
19,7230;-0,3965;0,4010;0,3706;0,675
19,9280;-1,3673;-0,5275;-0,6841;1,617
20,1380;-0,7667;-0,3645;-0,5538;1,014
20,3380;-0,0306;0,4658;0,2477;0,528
20,5480;-0,1745;0,5052;0,1561;0,557
20,7310;-0,8623;-0,8621;0,0355;1,220
20,9330;-0,0118;-0,7956;-0,4724;0,925
21,1340;-0,0017;0,0796;0,0303;0,085
21,3360;-0,5208;0,5000;0,3837;0,818
21,5360;-0,4733;0,0063;0,1193;0,488
21,7380;-0,5263;0,2180;0,3198;0,653
21,9390;0,5303;-0,3480;-0,7844;1,009
22,1400;0,3383;0,5807;0,3343;0,751
22,3410;0,5300;0,1295;0,2434;0,597
22,5440;-0,0720;-0,3170;-0,2883;0,434
22,7450;-0,0175;-0,0474;-0,4016;0,405
22,9480;-1,5799;1,8160;0,6063;2,482
23,1480;-0,6087;0,6205;-0,0857;0,873
23,3580;0,8796;-1,2704;0,0574;1,546
23,5530;-0,7146;0,3669;0,3654;0,882
23,7810;0,1170;0,5136;-1,1787;1,291
23,9730;-0,0208;0,2277;0,8217;0,853
24,1560;-0,5679;0,1098;1,1964;1,329
24,3560;-0,8865;-1,5993;-1,3474;2,271
24,5580;-0,7493;-0,6257;0,4072;1,058
24,7600;-1,2471;1,0695;-1,1291;1,993
24,9610;0,4276;-3,5419;0,5827;3,615
25,1630;0,0378;-1,0836;-0,0443;1,085
25,3640;0,0259;0,7000;-0,3847;0,799
25,6050;0,0000;0,0000;0,0000;0,000
25,6410;0,9768;-0,2384;-0,5244;1,134
25,6670;0,9804;-0,1240;0,3748;1,057
25,6910;1,8188;-0,3240;-0,2664;1,867
25,7160;1,2133;-0,4968;-1,5180;2,006
25,7660;0,6000;0,5128;-1,0674;1,328
25,8080;0,7552;0,5134;0,2692;0,952
25,8160;0,0869;0,5502;0,5307;0,769
25,8430;-0,4882;0,7269;0,3041;0,927
25,8670;-0,2777;-0,3811;-0,9266;1,040
25,9160;0,9216;-0,4983;1,0944;1,515
25,9420;1,7308;0,4912;2,6569;3,209
25,9660;0,7070;0,5388;1,6392;1,865
25,9930;-0,1794;-1,1617;0,0969;1,179
26,0160;-0,6927;-0,8892;-0,0147;1,127
26,0670;1,1499;0,7934;3,0091;3,318
26,0920;1,9110;0,3442;2,4719;3,143
26,1160;0,4082;1,5857;-1,3594;2,128
26,1410;0,2724;2,3667;-1,9914;3,105
26,1930;0,1837;1,9171;1,9221;2,721
26,2160;1,0342;0,3127;1,8638;2,154
26,2420;-0,2448;0,1094;-0,3151;0,414
26,2660;-0,0884;0,0156;-2,9326;2,934
26,2920;0,6327;0,2100;-2,3703;2,462
26,3410;-0,4786;-0,4087;0,7028;0,943
26,3660;-1,0224;-0,6457;0,8200;1,461
26,3910;-1,5181;-0,5970;-1,4732;2,198
26,4160;-1,7074;-0,2515;-3,1534;3,595
26,4430;-1,7177;-0,2154;-3,1479;3,593
26,4910;-1,0837;-0,1449;-1,4678;1,830
26,5170;-1,0928;-0,1209;-0,4581;1,191
26,5420;-1,1525;0,3245;-1,8173;2,176
26,5660;-0,7571;0,3772;-1,2867;1,540
26,5920;-0,7615;0,5546;-1,3590;1,654
26,6410;-0,2586;0,7424;0,9380;1,224
26,6660;-1,6540;1,0038;1,4093;2,394
26,6910;-1,4171;1,5114;0,9747;2,290
26,7170;-0,1960;1,4843;-0,0964;1,500
26,7660;-0,1577;1,6802;-0,3276;1,719
26,7920;-0,2939;1,9174;-0,6129;2,034
26,8160;-0,7412;1,8127;-1,3647;2,387
26,8410;-0,5380;1,4983;-0,8153;1,789
26,8670;-0,4420;0,8958;0,4084;1,079
26,9180;-0,9286;1,0106;1,1411;1,785
26,9420;-1,3145;0,6407;0,3861;1,512
26,9670;-0,8553;0,2688;0,1799;0,914
26,9910;-0,1200;-0,0907;0,3095;0,344
27,0170;-0,3628;-0,5691;0,4521;0,812
27,0660;-1,3314;-0,1905;0,7674;1,549
27,0920;-1,4085;-0,7943;1,2509;2,044
27,1170;-0,8941;-0,9262;0,6635;1,448
27,1420;-0,6631;-0,6974;0,0907;0,967
27,1660;-0,6560;-0,6013;0,0141;0,890
27,2160;-0,4921;-0,7942;0,4403;1,033
27,2410;-0,6539;-0,3527;0,5431;0,920
27,2660;-0,1893;-0,3552;1,4269;1,483
27,2910;-0,0493;-0,1015;1,4189;1,423
27,3410;0,2670;-0,1275;1,3422;1,374
27,3660;0,4344;-0,2276;1,0862;1,192
27,3920;-0,8365;0,4403;1,7956;2,029
27,4170;-0,9004;0,5111;2,8685;3,050
27,4430;-0,4141;1,0373;2,0512;2,336
27,4910;-0,7377;1,8917;1,8520;2,748
27,5160;-0,2515;1,9404;1,7994;2,658
27,5410;0,1740;1,5638;2,7822;3,196
27,5670;0,3028;0,0335;3,5867;3,600
27,5930;0,7124;-0,9893;0,0166;1,219
27,6420;0,8568;-1,2070;-2,7907;3,159
27,6660;0,9305;-1,8844;-1,6187;2,653
27,6920;1,2762;-2,5384;0,4377;2,875
27,7180;1,4631;-2,5287;-0,1949;2,928
27,7670;0,8243;-2,4142;-2,3534;3,471
27,7910;-0,7846;-2,2855;-1,9542;3,108
27,8160;-0,8385;-0,9763;-0,2699;1,315
27,8410;0,6098;-1,0347;-0,5782;1,333
27,8660;-0,1684;-0,8591;-0,9066;1,260
27,9150;-0,9928;-0,7580;-0,1690;1,260
27,9410;-0,5534;-0,8085;0,8268;1,282
27,9730;0,2114;-0,7559;0,0444;0,786
27,9900;0,2185;-0,5639;-1,2567;1,395
28,0160;-0,2897;-0,5561;-1,8572;1,960
28,0690;-0,1322;-0,6366;-1,1307;1,304
28,0900;-0,1236;-0,9616;0,3505;1,031
28,1160;1,0662;-0,8421;0,2363;1,379
28,1400;0,8063;-0,3347;-0,3272;0,932
28,1660;0,8248;-0,3078;-0,3618;0,952
28,2150;0,5432;0,3456;-0,0227;0,644
28,2400;1,0839;0,4200;0,1957;1,179
28,2660;0,6475;0,8416;0,2252;1,085
28,2900;-0,0055;0,7091;0,3482;0,790
28,3410;-0,5478;1,3935;0,0123;1,497
28,3660;0,0349;0,6161;0,3302;0,700
28,3910;-0,3766;0,8951;0,9786;1,379
28,4160;-0,5479;0,0016;1,2665;1,380
28,4410;-1,9976;-0,2308;2,3138;3,066
28,4910;-0,9807;-0,8509;0,4043;1,360
28,5160;-0,0083;-1,0542;0,9943;1,449
28,5410;-0,8235;-1,2141;1,0352;1,796
28,5650;-1,6484;-1,4239;0,6743;2,280
28,5900;-1,2814;-1,6095;0,9330;2,259
28,6420;-0,9527;-1,7479;0,9114;2,189
28,6660;-1,2714;-1,1700;1,0189;2,006
28,6920;-0,8416;-0,9179;1,1446;1,691
28,7170;-0,6487;-0,7361;2,1482;2,362
28,7420;-0,5894;-0,5719;1,9301;2,098
28,7900;-0,0043;-1,3795;2,8854;3,198
28,8150;0,7750;-0,6019;1,6036;1,880
28,8400;1,4582;-0,8053;1,5141;2,251
28,8660;1,5027;-0,6958;2,4229;2,935
28,9160;1,4596;-0,7104;2,2779;2,797
28,9410;1,3456;-0,2364;1,0343;1,714
28,9690;1,2709;-0,2254;0,3046;1,326
28,9910;1,1450;0,1714;0,3012;1,196
29,0160;1,3634;0,3464;0,9714;1,710
29,0670;1,9092;0,0033;0,4890;1,971
29,0910;1,1870;-0,0492;-0,1651;1,199
29,1190;0,4962;0,2686;-0,5678;0,800
29,1410;0,4080;-0,4131;-0,6354;0,861
29,1650;0,3375;-0,2932;-0,7213;0,849
29,2160;1,3387;-0,2928;0,4346;1,438
29,2410;1,0902;-0,1543;0,8389;1,384
29,2650;0,3700;-0,0439;0,4393;0,576
29,2900;0,2050;0,0664;-0,2643;0,341
29,3160;0,1686;0,0342;-0,2229;0,282
29,3660;0,1734;-0,5631;-0,3384;0,679
29,3910;-0,1605;0,2927;-0,0109;0,334
29,4170;0,7625;0,3565;0,1490;0,855
29,4440;0,0547;-0,2047;0,6223;0,657
29,4900;-0,2781;0,0643;-0,2449;0,376
29,5160;0,4947;0,0807;0,8016;0,945
29,5410;0,9108;0,2514;0,4722;1,056
29,5650;0,5758;0,3099;0,2381;0,696
29,5900;0,4939;0,3429;-0,1789;0,627
29,6400;0,8508;0,3479;-0,4159;1,009
29,6650;0,6468;0,1832;0,3336;0,750
29,6910;0,3806;0,1047;0,3484;0,527
29,7170;0,2249;0,0271;-0,0696;0,237
29,7410;0,3191;-0,0378;-0,1102;0,340
29,7920;-0,0469;-0,0012;0,2640;0,268
29,8160;-0,0539;-0,0285;0,3345;0,340
29,8410;-0,1329;-0,0006;0,1030;0,168
29,8650;-0,3001;-0,1698;0,3713;0,507
29,9150;-0,6340;-0,1238;0,5469;0,846
29,9430;-0,2835;-0,0926;-0,1415;0,330
29,9690;-0,1039;0,0288;-0,3867;0,401
29,9930;-0,3611;0,0383;-0,1892;0,409
30,0180;-0,4167;-0,0003;0,0829;0,425
30,0650;-0,1639;-0,0667;0,0618;0,187
30,0930;-0,2139;-0,0015;-0,1492;0,261
30,1170;-0,2209;0,0263;-0,1921;0,294
30,1440;-0,0512;0,0089;0,0310;0,060
30,1650;0,1246;0,0194;-0,0868;0,153
30,2150;-0,0130;0,0142;-0,2170;0,218
30,2420;0,0355;-0,0063;-0,2080;0,211
30,2660;0,0725;0,1064;-0,3328;0,357
30,2900;0,1815;0,0370;-0,3282;0,377
30,3160;0,0791;-0,0056;0,2261;0,240
30,3650;-0,1992;0,0690;0,4456;0,493
30,3920;-0,1324;0,0898;0,0750;0,177
30,4150;0,0441;0,1586;0,0990;0,192
30,4420;0,2127;0,2021;-0,1499;0,330
30,4900;0,0219;0,2348;-0,1223;0,266
30,5150;0,1907;0,3411;-0,2213;0,449
30,5410;0,2009;0,2414;-0,2676;0,413
30,5650;0,3018;0,1637;0,1217;0,364
30,5900;0,2869;0,1313;-0,0340;0,317
30,6440;0,0121;0,2391;0,1287;0,272
30,6650;-0,2377;0,1522;0,2760;0,395
30,6900;-0,1171;0,0058;-0,1508;0,191
30,7150;0,0699;-0,1465;-1,1376;1,149
30,7410;0,6790;-0,2484;-1,5074;1,672
30,7900;0,4947;-0,0344;-1,0933;1,200
30,8150;0,5601;0,2101;0,0144;0,598
30,8400;0,6036;0,5422;0,0232;0,812
30,8660;0,4025;0,8679;-0,7613;1,223
30,8900;0,3345;0,8498;-0,7304;1,169
30,9410;0,7657;1,0664;-1,0201;1,663
30,9660;0,9768;0,8417;-1,5133;1,988
30,9910;1,2408;0,4776;-2,2609;2,623
31,0150;0,8121;0,0219;-2,4192;2,552
31,0660;0,4672;0,1148;-1,8059;1,869
31,0900;0,2200;0,3282;-2,0491;2,087
31,1150;0,3167;0,3447;-1,4599;1,533
31,1400;1,2382;0,2411;-1,5462;1,996
31,2530;1,0652;0,3592;-1,6910;2,031
31,2540;-0,0367;0,4284;-0,5109;0,668
31,2540;-0,3948;0,3323;0,4959;0,716
31,2650;0,9251;0,1637;-0,5152;1,071
31,2900;0,7250;0,4446;-1,4224;1,657
31,3150;-0,9574;0,5469;0,3961;1,172
31,3660;-1,6076;0,2949;1,3603;2,126
31,3900;-0,8902;0,1265;0,8935;1,268
31,4160;-0,5855;-0,0740;0,0908;0,597
31,4410;-0,8595;-0,0135;-0,4586;0,974
31,4660;-0,7976;0,1027;-0,6339;1,024
31,5160;-0,1560;-0,1957;2,1238;2,139
31,5410;0,6014;0,1724;2,2315;2,318
31,5650;0,2946;0,1101;1,0279;1,075
31,5900;-0,4923;-0,1165;-1,6235;1,701
31,6410;-0,3222;-0,4737;0,1722;0,598
31,6650;-1,2507;-0,7791;1,6619;2,221
31,6900;-0,8385;-0,9045;1,1173;1,664
31,7150;-0,1882;-0,6479;2,1976;2,299
31,7410;-0,7499;-0,2688;-0,0061;0,797
31,7910;-0,8075;-0,2946;-1,5717;1,791
31,8150;-0,3899;-0,7261;0,9260;1,240
31,8400;-0,2492;-0,5129;0,8459;1,020
31,8660;0,4364;-0,1967;-1,2327;1,322
31,8900;0,6541;-0,0686;-1,4329;1,577
31,9410;0,8052;-0,3221;-0,7875;1,171
31,9650;-0,1187;-0,5974;1,4027;1,529
31,9910;-2,2538;-0,3920;0,1947;2,296
32,0140;-2,6334;-1,1681;-1,4352;3,219
32,0400;-2,4149;-0,7782;-1,6196;3,010
32,0900;-0,6452;0,1697;0,5522;0,866
32,1160;-0,3342;-0,3774;0,6084;0,790
32,1400;0,6183;-0,1432;2,7841;2,856
32,1650;0,2660;0,2064;1,7573;1,789
32,2150;-0,9244;0,0333;1,1589;1,483
32,2400;0,0941;0,4068;0,9480;1,036
32,2650;0,7295;0,7193;0,5129;1,146
32,2900;-0,4100;0,4639;1,7848;1,889
32,3150;-0,2961;1,2977;1,8930;2,314
32,3650;-0,2059;0,9697;1,6260;1,904
32,3910;0,7259;-0,0022;0,6462;0,972
32,4160;-0,8842;0,1517;-0,4002;0,982
32,4420;-1,4626;0,8187;1,4948;2,246
32,4660;-0,1990;2,7666;4,5065;5,292
32,5150;-1,4916;0,8837;1,7264;2,447
32,5410;-1,0176;-0,5828;0,9954;1,538
32,5660;0,9718;-1,0168;0,0396;1,407
32,5910;1,1370;-2,3377;-1,4594;2,981
32,6400;-0,5548;-3,6591;-2,4792;4,455
32,6650;-0,3101;-0,7110;1,0290;1,289
32,6910;-3,3298;0,2359;0,9635;3,474
32,7160;-1,7280;-0,6199;0,6149;1,936
32,7400;1,5087;-3,6136;-2,0057;4,400
32,7900;0,6640;-4,1383;-4,4446;6,109
32,8150;-0,0323;-4,8402;-2,6841;5,535
32,8400;0,2336;-6,2182;-4,0664;7,433
32,8650;-0,7104;-5,4434;-5,2376;7,587
32,8900;0,9633;-2,9857;-1,3518;3,416
32,9400;-3,1007;-0,9527;1,0150;3,399
32,9650;-1,0205;-0,6053;-0,0790;1,189
32,9910;2,5978;-0,0756;1,4326;2,968
33,0150;2,8184;0,2204;1,9209;3,418
33,0400;2,6056;0,8145;2,0225;3,398
33,0890;2,4832;-0,2023;1,7862;3,066
33,1150;2,3368;0,3409;1,9441;3,059
33,1410;2,0759;1,4490;1,3872;2,887
33,1650;0,5511;0,5628;2,0365;2,184
33,2150;1,7127;-0,5898;1,2859;2,221
33,2400;0,3032;0,0740;3,2635;3,278
33,2650;-0,1127;1,2384;4,5903;4,756
33,2890;0,3497;0,4633;0,8265;1,010
33,3150;-0,7027;-1,2835;-2,5065;2,902
33,3640;1,1703;-0,0668;-1,6797;2,048
33,3900;-0,0831;1,2006;-0,5424;1,320
33,4160;-1,4700;1,1510;-0,5291;1,941
33,4400;-0,7932;0,7138;-2,6626;2,868
33,4650;-0,1023;-0,4287;-4,4447;4,466
33,5440;-0,2302;-1,4654;-2,3227;2,756
33,5450;-1,6465;-0,2916;1,5217;2,261
33,5940;-1,5064;0,7643;4,0941;4,429
33,5950;-0,2985;-0,5698;3,3699;3,431
33,6150;-0,5616;-1,0980;3,3777;3,596
33,6680;0,0358;-2,3707;0,7816;2,496
33,6990;-0,3673;-0,0043;-4,5603;4,575
33,7190;0,2521;1,1212;-2,7645;2,994
33,7400;0,4412;-0,5709;-0,4742;0,863
33,7890;0,4541;-0,6222;2,1545;2,288
33,8140;0,4261;-0,5323;1,1492;1,336
33,8400;0,1350;0,2811;-0,2625;0,408
33,8640;0,0521;0,2359;0,3106;0,394
33,8890;0,4171;-0,4184;0,2566;0,644
33,9390;0,3498;-0,2239;0,4490;0,612
33,9650;-0,4760;0,6988;-0,2405;0,879
33,9890;-0,8917;0,9554;-0,1300;1,313
34,0140;-0,6731;0,3255;0,6406;0,985
34,0400;-0,1984;-0,2758;1,2176;1,264
34,0900;0,0182;-0,2949;0,4967;0,578
34,1150;-0,1676;-0,1067;0,2634;0,330
34,1400;-0,0098;-0,3876;-0,1033;0,401
34,1640;0,3487;-0,1093;-0,6960;0,786
34,1900;0,2053;-0,1456;-0,6719;0,717
34,2400;0,0360;-0,2186;0,8073;0,837
34,2650;0,0533;-0,5268;0,0573;0,533
34,2900;0,3383;-0,5620;-0,8582;1,080
34,3210;-0,2208;-0,0775;0,0971;0,253
34,3670;-0,2923;0,1440;0,9106;0,967
34,3900;0,1999;-0,3419;0,9032;0,986
34,4150;0,0226;-0,0620;0,5602;0,564
34,4390;-0,3389;0,2034;0,2531;0,469
34,4650;-0,3881;0,3026;-0,3711;0,616
34,5140;-0,4566;0,4534;-0,2445;0,688
34,5400;-0,3192;0,0529;-0,3289;0,461
34,5640;-0,1135;-0,1880;-0,3208;0,389
34,5900;0,0279;-0,4673;0,2083;0,512
34,6140;0,0060;-0,5649;0,0555;0,568
34,6640;-0,1600;-0,2151;-0,2769;0,385
34,6890;-0,2863;-0,0895;0,2182;0,371
34,7140;-0,2156;-0,1818;0,1774;0,333
34,7390;-0,3483;-0,0239;0,0993;0,363
34,7890;-0,6402;0,2985;0,1994;0,734
34,8150;-0,3253;-0,0438;-0,0090;0,328
34,8390;-0,1819;-0,1086;-0,0428;0,216
34,8650;-0,0685;-0,1948;-0,1037;0,231
34,8890;-0,1307;-0,2549;-0,0142;0,287
34,9400;0,0607;-0,3445;-0,2105;0,408
34,9650;0,0184;-0,3347;-0,1056;0,351
34,9890;0,1736;-0,4702;0,0406;0,503
35,0140;0,2365;-0,5113;0,0781;0,569
35,0390;0,1255;-0,4059;0,0561;0,429
35,0890;0,0945;-0,2889;-0,1971;0,362
35,1170;0,0440;-0,0756;-0,4529;0,461
35,1540;-0,0651;-0,0803;-0,3243;0,340
35,1860;0,0606;-0,2032;-0,1606;0,266
35,1900;0,0932;-0,1633;-0,2003;0,275
35,2380;0,0766;-0,1544;0,2185;0,278
35,2750;-0,1088;-0,0788;0,2328;0,269
35,2890;-0,2921;0,1728;0,0576;0,344
35,3140;-0,2186;0,0360;0,4001;0,457
35,3650;-0,0737;-0,2448;0,6226;0,673
35,3890;-0,0539;-0,3007;0,5187;0,602
35,4160;0,0024;-0,2728;0,5332;0,599
35,4390;-0,0833;-0,1330;0,3151;0,352
35,4640;-0,0211;-0,1263;0,3298;0,354
35,5180;-0,0057;-0,1762;0,4813;0,513
35,5390;-0,0527;-0,1177;0,2596;0,290
35,5640;-0,2044;-0,0534;-0,3142;0,379
35,5880;-0,2656;-0,0384;-0,0054;0,268
35,6140;-0,3112;-0,0673;0,5259;0,615
35,6670;-0,3550;-0,0357;0,6913;0,778
35,6900;-0,2998;0,0668;0,1933;0,363
35,7140;-0,1591;0,1778;-0,6070;0,652
35,7390;0,0499;0,0565;-1,3490;1,351
35,7650;-0,1044;0,1676;-1,4788;1,492
35,8140;0,2391;-0,3550;-0,4076;0,591
35,8390;0,4539;-0,1998;-0,5483;0,739
35,8640;0,6697;0,0063;-0,0867;0,675
35,8890;0,5821;-0,0433;0,0297;0,585
35,9390;0,4511;-0,0092;0,1816;0,486
35,9640;0,1322;-0,1120;0,7228;0,743
35,9890;-0,3853;-0,1966;0,9746;1,066
36,0140;-0,8190;0,1877;1,4032;1,636
36,0390;-0,0876;-0,4218;0,7483;0,863
36,0890;0,4294;-0,9710;0,2068;1,082
36,1140;-0,0985;-0,5528;-1,1918;1,317
36,1390;0,0547;-0,1294;-2,2384;2,243
36,1640;0,6561;-0,5503;-2,0981;2,266
36,1910;0,8315;-1,2618;-0,4343;1,572
36,2410;0,6253;-0,4652;1,2055;1,435
36,2680;0,5556;0,3934;0,6295;0,927
36,2890;-0,3745;1,2292;2,0143;2,389
36,3180;0,2676;0,4127;2,2273;2,281
36,3390;0,2282;0,3167;2,2985;2,331
36,3890;-0,3708;1,8115;-0,1756;1,857
36,4150;0,2175;0,9951;1,4520;1,774
36,4410;-0,4107;0,4596;2,1009;2,189
36,4650;-0,4511;0,8612;-0,8624;1,300
36,5160;-0,5739;0,6185;-1,7768;1,967
36,5390;-0,6111;0,1891;-0,5884;0,869
36,5640;-0,3528;-0,1281;-0,2167;0,433
36,5900;-0,2229;-0,0173;-0,1412;0,264
36,6140;-0,0453;-0,0761;-0,3030;0,316
36,6640;0,0847;-0,2062;-0,3533;0,418
36,6890;-0,2604;0,1322;-0,2176;0,364
36,7140;-0,4818;0,2901;-0,4119;0,697
36,7400;-0,3674;0,0938;-0,1490;0,407
36,7640;-0,4457;0,1182;-0,0244;0,462
36,8150;-0,3583;0,1701;0,6268;0,742
36,8390;-0,0526;-0,1065;0,5056;0,519
36,8640;-0,0427;-0,0485;0,3165;0,323
36,8950;-0,1756;0,2504;-0,0979;0,321
36,9390;-0,3639;0,4030;-0,2691;0,606
36,9640;-0,0848;0,0670;-0,0717;0,130
36,9890;0,0207;-0,0916;-0,0609;0,112
37,0140;-0,0402;-0,0163;-0,1822;0,187
37,0390;0,1180;-0,1490;-0,2770;0,336
37,0890;-0,0592;-0,0873;-0,2233;0,247
37,1130;-0,4398;0,3898;-0,4705;0,753
37,1380;-0,4170;0,3918;-0,3803;0,687
37,1630;-0,1660;0,0151;-0,0210;0,168
37,1890;-0,0840;-0,1885;-0,3005;0,365
37,2390;-0,3999;0,3941;-0,4285;0,706
37,2630;-0,3181;0,3126;-0,3575;0,572
37,2890;-0,2104;0,1013;0,0013;0,234
37,3140;-0,3278;0,3465;-0,0686;0,482
37,3390;-0,3287;0,3559;-0,0810;0,491
37,3890;-0,3594;0,4141;0,1894;0,580
37,4130;-0,2434;0,4965;0,0929;0,561
37,4380;-0,1977;0,5519;0,3717;0,694
37,4630;0,2021;0,5310;0,5109;0,764
37,5130;0,3702;0,3229;0,7175;0,870
37,5390;0,4397;0,2654;0,9201;1,054
37,5630;0,4908;0,3442;1,0212;1,184
37,5880;0,6466;0,1425;0,7794;1,023
37,6130;0,8459;-0,1457;0,1342;0,869
37,6630;0,9043;-0,1833;-0,5895;1,095
37,6880;0,7151;-0,2394;-0,5698;0,945
37,7130;0,5647;-0,3816;-0,2097;0,713
37,7380;0,4235;-0,5287;0,3541;0,764
37,7640;0,2723;-0,5764;0,3749;0,740
37,8140;-0,0737;-0,4566;0,0656;0,467
37,8380;-0,0462;-0,6672;-0,4926;0,831
37,8630;0,4027;-0,8013;-0,3721;0,971
37,8900;0,6882;-0,7669;-0,1598;1,043
37,9130;0,7898;-0,7721;-0,1446;1,114
37,9630;0,7456;-0,7315;0,1427;1,054
37,9900;0,3535;-0,5430;0,7236;0,971
38,0130;0,1504;-0,1795;0,2208;0,322
38,0400;0,1361;0,1111;0,0438;0,181
38,0890;-0,0909;0,2320;-0,2262;0,336
38,1140;-0,3345;0,3161;-0,1723;0,491
38,1380;-0,1509;0,0534;0,5542;0,577
38,1650;0,0512;0,1484;0,2047;0,258
38,1870;-0,1184;0,3740;-0,5260;0,656
38,2380;-0,2820;0,0663;0,0581;0,295
38,2630;-0,4650;0,0857;0,8468;0,970
38,2880;-0,3935;0,1080;0,1239;0,426
38,3140;-0,1546;0,0268;-1,0088;1,021
