time;ax;ay;az;aT
19,2920;-0,0933;0,5540;2,5037;2,566
19,4940;0,4585;-0,8555;-0,9642;1,368
19,6950;0,1749;0,7432;-0,1197;0,773
19,8960;-0,7879;0,4146;0,3602;0,960
20,0980;0,3198;-1,3101;0,0123;1,349
20,2990;-1,2497;1,8399;-1,6084;2,745
20,5010;1,7965;-1,0448;2,4871;3,241
20,7020;-0,1727;0,7753;-2,0551;2,203
20,9030;-2,0577;2,1397;1,6431;3,393
21,1060;0,7511;-0,0996;-1,2908;1,497
21,3080;3,1427;-3,6496;0,6638;4,862
21,5080;0,8467;0,4297;-0,4022;1,031
21,7100;-2,2179;1,3084;2,3067;3,457
21,9100;-0,5626;-0,9205;-0,3965;1,149
22,1110;0,2046;-1,6961;0,1839;1,718
22,3190;2,5859;-2,1065;0,0581;3,336
22,5140;-0,6219;3,1018;0,2903;3,177
22,7200;-1,8674;2,0141;-0,0664;2,747
22,9170;0,8787;-0,3219;0,9709;1,348
23,1190;5,3185;-1,9040;0,3061;5,657
23,3200;-2,7960;0,1389;-4,7774;5,537
23,5230;-2,7716;-1,3384;1,6104;3,474
23,7270;5,0741;-2,6043;0,0585;5,704
23,9270;-2,1906;2,7374;-2,0911;4,082
24,1270;-5,0983;1,9695;5,9341;8,068
24,3280;4,0694;-3,1929;-1,3782;5,353
24,5300;-5,4309;5,7762;0,1299;7,929
24,7310;0,8491;-3,8655;1,9098;4,394
24,9310;3,4418;-3,6361;-1,1852;5,145
25,1340;-6,4326;3,1793;-1,9083;7,425
25,3450;1,8283;-1,4398;5,9861;6,423
25,5460;2,9347;-1,3166;-0,7855;3,311
25,7460;-6,5678;4,0552;-0,7612;7,756
25,9470;3,0190;-2,6022;2,2833;4,593
26,1490;2,9108;-1,9092;-0,7140;3,554
26,3500;-4,9314;-0,1206;-2,9705;5,758
26,5510;1,8163;-3,8422;2,4568;4,909
26,7500;0,9769;-3,4134;2,5037;4,344
26,9520;-1,3472;1,8453;-3,0974;3,849
27,1530;-2,0655;-1,8568;1,6896;3,251
27,3480;0,6701;-1,1843;0,0082;1,361
27,5500;2,2330;-1,5470;0,7421;2,816
27,7520;0,0608;-0,5258;0,2475;0,584
27,9530;-0,5203;0,1842;-0,6088;0,822
28,1540;0,0969;0,7595;0,1360;0,778
28,3550;0,2414;1,1308;-0,2141;1,176
28,5570;0,1790;1,1170;-0,3961;1,199
28,7580;0,4509;1,0079;-0,3508;1,159
28,9590;0,1985;1,1504;-0,3104;1,208
29,1610;0,0113;1,1759;-0,4517;1,260
29,3620;0,3449;0,9710;-0,0282;1,031
29,5640;0,3267;1,0388;-0,2795;1,124
29,7660;0,1434;0,7581;0,0643;0,774
29,9670;0,1337;0,8728;-0,2508;0,918
30,1680;-0,0124;1,2100;0,1900;1,225
30,3700;0,0476;0,7242;-0,3098;0,789
30,5720;0,0218;0,7004;0,0008;0,701
30,7740;0,2977;0,6347;-0,1581;0,719
30,9750;0,4443;0,4399;-0,1155;0,636
