time;ax;ay;az;aT
19,7750;1,4973;-1,8964;-4,8993;5,463
19,9760;0,4108;0,9602;-0,2775;1,081
20,1790;-3,5755;0,0740;4,1472;5,476
20,3800;2,7973;1,1693;-4,9894;5,838
20,5810;1,1751;3,2196;2,5609;4,278
20,7820;-1,2261;-3,6327;3,9172;5,481
20,9830;-0,5905;-2,6166;-3,9835;4,802
21,1850;1,0181;-0,3048;-1,5190;1,854
21,3870;-1,0489;0,8832;4,7697;4,963
21,5880;1,9928;2,5543;-1,7787;3,696
21,7900;0,3603;1,6581;2,7973;3,272
21,9920;-2,4461;-2,3139;3,5259;4,875
22,1940;0,5769;-3,4614;-3,6411;5,057
22,3930;-0,9630;0,5775;-3,2779;3,465
22,5950;-1,5442;0,3297;4,5993;4,863
22,7970;3,7171;1,7890;-2,3154;4,731
22,9980;3,4701;2,9929;3,5316;5,785
23,2000;-2,9534;-5,7540;7,2525;9,718
23,4010;-0,4077;-5,5146;-1,9748;5,872
23,6030;-0,2298;-1,9447;-2,0960;2,868
23,8050;-0,2879;2,3524;-0,3490;2,396
24,0050;-1,2470;0,9591;-0,6225;1,692
24,2060;-0,3764;1,5386;-0,8756;1,810
24,4080;0,9622;0,6956;-0,1055;1,192
24,6090;0,1701;0,4073;1,0449;1,134
24,8170;-0,0852;0,6514;-0,5642;0,866
25,0120;0,5026;0,3886;-0,2739;0,692
25,2130;-0,4274;1,1355;-0,0570;1,215
25,4150;-0,8442;1,5830;-0,6448;1,906
25,6180;0,6472;1,0782;-0,6278;1,406
25,8180;1,0940;0,7844;0,9377;1,641
26,0190;-0,3512;0,5144;0,6478;0,899
26,2210;0,1756;0,9153;-0,9446;1,327
26,4240;-0,0084;1,0296;0,0010;1,030
26,6230;0,1972;0,8601;0,1111;0,889
26,8250;0,0995;0,6460;-0,0199;0,654
27,0260;0,1459;0,6801;-0,0599;0,698
27,2280;0,0958;0,6442;0,0347;0,652
