time;ax;ay;az;aT
11,1280;1,0719;1,2396;2,3084;2,831
11,3290;-0,2999;-1,8925;1,9106;2,706
11,5300;-1,9626;0,1660;-1,1125;2,262
11,7310;2,8521;-0,3132;2,0083;3,502
11,9320;1,3741;-2,4104;-2,1218;3,493
12,1340;0,5885;1,1546;-0,3089;1,332
12,3360;2,3985;1,8453;2,3027;3,803
12,5370;-0,2042;0,0069;-2,5042;2,513
12,7380;-1,4275;0,7435;0,8442;1,817
12,9400;1,2698;-1,3782;0,1839;1,883
13,1410;-0,3953;0,6109;-2,0256;2,152
13,3420;-1,1079;0,3245;0,2109;1,174
13,5440;2,3033;-0,7180;2,6297;3,569
13,7450;-1,3843;0,6320;-2,3950;2,838
13,9470;-1,3666;0,5515;1,2348;1,923
14,1480;3,6731;-2,2407;0,5549;4,338
14,3500;-1,6618;-0,0938;-2,0061;2,607
14,5510;0,8332;1,2356;2,1898;2,649
14,7550;-1,0867;-0,8093;-1,1426;1,772
14,9550;-1,1918;0,3259;0,4471;1,314
15,1550;2,0823;-0,0099;1,9051;2,822
15,3570;0,4001;-0,4726;-3,2155;3,275
15,5580;0,1806;0,8786;0,7974;1,200
15,7600;1,5471;1,0395;0,2282;1,878
15,9610;-1,3120;-0,8253;-1,3071;2,028
16,1650;-0,5131;1,2002;0,1466;1,314
16,3640;2,1015;-0,9987;-0,2944;2,345
16,5650;-0,4907;0,0234;-0,6248;0,795
16,7670;0,7824;0,9265;3,3778;3,589
16,9690;-1,9032;-1,0641;-2,5332;3,342
17,1720;0,0760;0,4618;-0,1276;0,485
17,3710;-0,3679;0,1386;2,2468;2,281
17,5730;1,5764;0,2293;-3,6431;3,976
17,7760;1,8101;1,2409;1,9451;2,933
17,9760;-0,6014;-0,8110;0,8336;1,309
18,1760;-2,0257;-0,2981;-1,4495;2,509
18,3800;0,8489;0,9098;1,2729;1,780
18,5800;0,3213;-1,3707;-0,6483;1,550
18,7820;-0,0359;0,0411;-1,6090;1,610
18,9840;1,1454;0,4514;3,6421;3,845
19,1840;-2,0954;-1,3077;-4,2610;4,925
19,3850;0,2383;1,3751;3,2435;3,531
19,5870;3,5838;-0,3847;-0,8987;3,715
19,7880;-1,5514;-0,5665;-2,2954;2,828
19,9890;0,9075;2,0153;2,6247;3,431
20,1910;0,1436;-1,3474;-0,1298;1,361
20,3920;-2,2420;-0,3629;-1,0110;2,486
20,5930;2,1414;1,5132;2,6459;3,725
20,7950;1,3509;-2,9305;-1,7366;3,665
20,9960;-1,0741;-0,3249;-2,2034;2,473
21,1980;0,6128;2,1512;1,8077;2,876
21,4030;1,0158;-1,8324;2,0358;2,921
21,6060;0,5752;-2,1825;-1,7999;2,887
21,8070;-0,6596;1,5459;0,7370;1,835
22,0050;-0,1886;-1,9125;1,9946;2,770
22,2050;1,2240;-2,0345;-1,9391;3,065
22,4070;-0,0681;-1,1951;1,0271;1,577
22,6080;0,5489;-1,6854;0,9831;2,027
22,8090;0,0554;-0,9219;0,7663;1,200
23,0140;-0,1137;-0,5357;0,2746;0,613
